x calibration: 0.00225010886788368, y calibration: 0.00741707533597946, z calibration: 0.00695834495127201
x calibration: 0.00239955820143223, y calibration: 0.00388047471642494, z calibration: 0.00412223488092422
x calibration: 0.0078700901940465, y calibration: 0.0088262539356947, z calibration: 0.0103268437087536
x calibration: 0.00241734087467194, y calibration: 0.00698959641158581, z calibration: 0.0103453686460853
x calibration: 0.00852474197745323, y calibration: 0.0059545012190938, z calibration: 0.00851560197770596
x calibration: 0.00563847878947854, y calibration: 0.00518915522843599, z calibration: 0.00719253486022353
x calibration: 0.00230511510744691, y calibration: 0.00857342220842838, z calibration: 0.00783810764551163
x calibration: 0.00346298003569245, y calibration: 0.00744846556335688, z calibration: 0.00546076567843556
x calibration: 0.00739722000434995, y calibration: 0.00619931519031525, z calibration: 0.00877024978399277
x calibration: 0.00499080074951053, y calibration: 0.00792325008660555, z calibration: 0.0102297496050596
x calibration: 0.00418682396411896, y calibration: 0.00455236667767167, z calibration: 0.0114800427109003
x calibration: 0.00416118511930108, y calibration: 0.00423501385375857, z calibration: 0.00807018112391233
x calibration: 0.00491288397461176, y calibration: 0.00924099236726761, z calibration: 0.00630659284070134
x calibration: 0.00400136597454548, y calibration: 0.00719360262155533, z calibration: 0.00776643119752407
x calibration: 0.0055453460663557, y calibration: 0.00727929500862956, z calibration: 0.0049596312455833
x calibration: 0.00318963965401053, y calibration: 0.00490246014669538, z calibration: 0.0079420804977417
x calibration: 0.00497212400659919, y calibration: 0.00795892532914877, z calibration: 0.010550300590694
x calibration: 0.00467898789793253, y calibration: 0.00417877966538072, z calibration: 0.00811826251447201
x calibration: 0.00702501181513071, y calibration: 0.00670293904840946, z calibration: 0.00906045455485582
x calibration: 0.00501065002754331, y calibration: 0.00368705717846751, z calibration: 0.00869095511734486
x calibration: 0.00638575851917267, y calibration: 0.00825648196041584, z calibration: 0.00499990722164512
x calibration: 0.00478772493079305, y calibration: 0.00632086396217346, z calibration: 0.0078242989256978
x calibration: 0.00480591785162687, y calibration: 0.00633684219792485, z calibration: 0.00782848708331585
x calibration: 0.00481755286455154, y calibration: 0.00635018106549978, z calibration: 0.00782416481524706
x calibration: 0.00482923071831465, y calibration: 0.00635021552443504, z calibration: 0.00781748909503222
x calibration: 0.00483701517805457, y calibration: 0.00634590908885002, z calibration: 0.00780983967706561
x calibration: 0.00484049785882235, y calibration: 0.00634192442521453, z calibration: 0.00781269185245037
x calibration: 0.004840022418648, y calibration: 0.00634625554084778, z calibration: 0.00780642544850707
x calibration: 0.00484267668798566, y calibration: 0.00635318085551262, z calibration: 0.00779495388269424
x calibration: 0.00484135467559099, y calibration: 0.00635313335806131, z calibration: 0.00779318623244762
x calibration: 0.00483650527894497, y calibration: 0.00634270207956433, z calibration: 0.00780217023566365
x calibration: 0.00483614625409246, y calibration: 0.00632820185273886, z calibration: 0.00780960451811552
x calibration: 0.00483926851302385, y calibration: 0.00631204899400473, z calibration: 0.00780932977795601
x calibration: 0.00484815426170826, y calibration: 0.00628996407613158, z calibration: 0.00780686968937516
x calibration: 0.00484980596229434, y calibration: 0.00626634107902646, z calibration: 0.00780779495835304
x calibration: 0.00485608447343111, y calibration: 0.00624376954510808, z calibration: 0.00781309884041548
x calibration: 0.00486247194930911, y calibration: 0.00623848382383585, z calibration: 0.007811538875103
x calibration: 0.00486236484721303, y calibration: 0.00623299460858107, z calibration: 0.00781375542283058
x calibration: 0.00487710488960147, y calibration: 0.00622918596491218, z calibration: 0.00781492423266172
x calibration: 0.00511271692812443, y calibration: 0.00826948322355747, z calibration: 0.00948724336922169
x calibration: 0.00686811190098524, y calibration: 0.00475797755643725, z calibration: 0.00802842620760202
x calibration: 0.00288668717257678, y calibration: 0.00480946386232972, z calibration: 0.00873984396457672
x calibration: 0.00440170429646969, y calibration: 0.00733285117894411, z calibration: 0.00677252560853958
x calibration: 0.00275903614237905, y calibration: 0.00669156713411212, z calibration: 0.00799655448645353
x calibration: 0.00719531206414104, y calibration: 0.00398200331255794, z calibration: 0.00742166070267558
x calibration: 0.0049399402923882, y calibration: 0.0081778671592474, z calibration: 0.00512858154252172
x calibration: 0.00105152535252273, y calibration: 0.00680153490975499, z calibration: 0.00934640970081091
x calibration: 0.00484540360048413, y calibration: 0.00443935208022594, z calibration: 0.0107357492670417
x calibration: 0.00440878793597221, y calibration: 0.0079562421888113, z calibration: 0.00723238848149776
x calibration: 0.00590324867516756, y calibration: 0.00470535038039088, z calibration: 0.00912960804998875
x calibration: 0.00510940747335553, y calibration: 0.00517782475799322, z calibration: 0.00878743641078472
x calibration: 0.00786163099110126, y calibration: 0.00679247407242656, z calibration: 0.00782051309943199
x calibration: 0.00169969047419727, y calibration: 0.00667147291824222, z calibration: 0.00798956863582134
x calibration: 0.00624645361676812, y calibration: 0.00573661737143993, z calibration: 0.00980579946190119
x calibration: 0.00152708846144378, y calibration: 0.00348383444361389, z calibration: 0.00766632985323668
x calibration: 0.00406199600547552, y calibration: 0.00478629721328616, z calibration: 0.00775650702416897
x calibration: 0.00849185232073069, y calibration: 0.00842478778213263, z calibration: 0.00855975039303303
x calibration: 0.00457839807495475, y calibration: 0.00645288359373808, z calibration: 0.00643769931048155
x calibration: 0.0066879908554256, y calibration: 0.0030336738564074, z calibration: 0.00508736399933696
x calibration: 0.00496422033756971, y calibration: 0.00475704669952393, z calibration: 0.00761499628424644
x calibration: 0.00779740605503321, y calibration: 0.00679968483746052, z calibration: 0.00883650220930576
x calibration: 0.0058931689709425, y calibration: 0.00545516330748796, z calibration: 0.00859712716192007
x calibration: 0.00595318153500557, y calibration: 0.00309922033920884, z calibration: 0.00610037054866552
x calibration: 0.00506610609591007, y calibration: 0.00641237804666162, z calibration: 0.0109904799610376
x calibration: 0.0056397058069706, y calibration: 0.0057978923432529, z calibration: 0.00906841177493334
x calibration: 0.00574922189116478, y calibration: 0.00878966227173805, z calibration: 0.00768962781876326
x calibration: 0.00717734126374126, y calibration: 0.00617199204862118, z calibration: 0.0114496890455484
x calibration: 0.00351261720061302, y calibration: 0.0101701468229294, z calibration: 0.00976237002760172
x calibration: 0.00528223905712366, y calibration: 0.00169664318673313, z calibration: 0.00616714358329773
x calibration: 0.00500413402915001, y calibration: 0.00638109538704157, z calibration: 0.00866158585995436
x calibration: 0.0028541898354888, y calibration: 0.00782870873808861, z calibration: 0.0102640837430954
x calibration: 0.008573018014431, y calibration: 0.00657561421394348, z calibration: 0.00545988185331225
x calibration: 0.0027335355989635, y calibration: 0.00732002919539809, z calibration: 0.00702376896515489
x calibration: 0.0043376125395298, y calibration: 0.00468676211312413, z calibration: 0.0104847587645054
x calibration: 0.00405667349696159, y calibration: 0.00382663309574127, z calibration: 0.00697152828797698
x calibration: 0.00216708891093731, y calibration: 0.00504168029874563, z calibration: 0.00853148475289345
x calibration: 0.00786967575550079, y calibration: 0.00957236904650927, z calibration: 0.00792135111987591
x calibration: 0.00852689612656832, y calibration: 0.00558937946334481, z calibration: 0.00717542972415686
x calibration: 0.00403888477012515, y calibration: 0.00690871383994818, z calibration: 0.00806097500026226
x calibration: 0.00447025941684842, y calibration: 0.00543888239189982, z calibration: 0.0100702494382858
x calibration: 0.00179275521077216, y calibration: 0.0087782870978117, z calibration: 0.00729221291840076
x calibration: 0.00523854047060013, y calibration: 0.00399876991286874, z calibration: 0.00412660837173462
x calibration: 0.00411563040688634, y calibration: 0.00616983929648995, z calibration: 0.00733110308647156
x calibration: 0.00446114782243967, y calibration: 0.00512338383123279, z calibration: 0.011512697674334
x calibration: 0.00571856927126646, y calibration: 0.0049427067860961, z calibration: 0.00642388174310327
x calibration: 0.00567645812407136, y calibration: 0.00544672459363937, z calibration: 0.00813492853194475
x calibration: 0.0044284169562161, y calibration: 0.00417161732912064, z calibration: 0.00864441320300102
x calibration: 0.00483084470033646, y calibration: 0.0103442333638668, z calibration: 0.00800252892076969
x calibration: 0.00732256984338164, y calibration: 0.00592738064005971, z calibration: 0.00000289315357804298
x calibration: 0.0087484959512949, y calibration: 0.00496627017855644, z calibration: 0.00626055523753166
x calibration: 0.00442004343494773, y calibration: 0.00648236181586981, z calibration: 0.0113267516717315
x calibration: 0.00383102521300316, y calibration: 0.00814879313111305, z calibration: 0.00620099296793342
x calibration: 0.00697162235155702, y calibration: 0.00820610672235489, z calibration: 0.00734459329396486
x calibration: 0.00308024324476719, y calibration: 0.00707526877522469, z calibration: 0.00826934911310673
x calibration: 0.00387685978785157, y calibration: 0.00670012552291155, z calibration: 0.0079770740121603
x calibration: 0.00181233719922602, y calibration: 0.00670540984719992, z calibration: 0.0067616761662066
x calibration: 0.00496808253228664, y calibration: 0.00918334163725376, z calibration: 0.0113828592002392
x calibration: 0.0063646025955677, y calibration: 0.00613973010331392, z calibration: 0.00790700502693653
x calibration: 0.00367837678641081, y calibration: 0.00680611841380596, z calibration: 0.008537158370018
x calibration: 0.00346281565725803, y calibration: 0.0080193541944027, z calibration: 0.00846724212169647
x calibration: 0.00606855284422636, y calibration: 0.0113807376474142, z calibration: 0.00948931183665991
x calibration: 0.00309204123914242, y calibration: 0.00593409454450011, z calibration: 0.0059078554622829
x calibration: 0.0058026984333992, y calibration: 0.00483803963288665, z calibration: 0.00681531149893999
x calibration: 0.00485815340653062, y calibration: 0.0112519674003124, z calibration: 0.0115675842389464
x calibration: 0.00655078748241067, y calibration: 0.00482131727039814, z calibration: 0.00816788338124752
x calibration: 0.00340682547539473, y calibration: 0.0101705593988299, z calibration: 0.00833319500088692
x calibration: 0.00545094534754753, y calibration: 0.00781695451587439, z calibration: 0.00622615171596408
x calibration: 0.00524530932307243, y calibration: 0.00532371317967772, z calibration: 0.00909719616174698
x calibration: 0.00322071742266417, y calibration: 0.00554814096540213, z calibration: 0.00444968929514289
x calibration: 0.00467267772182822, y calibration: 0.00525840371847153, z calibration: 0.00922735501080751
x calibration: 0.00559618510305882, y calibration: 0.00299960980191827, z calibration: 0.0100555503740907
x calibration: 0.0073705492541194, y calibration: 0.00202563730999827, z calibration: 0.00807108264416456
x calibration: 0.00496327318251133, y calibration: 0.00635449169203639, z calibration: 0.00805661827325821
x calibration: 0.00495458720251918, y calibration: 0.0063517545349896, z calibration: 0.0080243768170476
x calibration: 0.0049441596493125, y calibration: 0.00634982390329242, z calibration: 0.00800038129091263
x calibration: 0.00494533870369196, y calibration: 0.00634663924574852, z calibration: 0.00798055808991194
x calibration: 0.00495030404999852, y calibration: 0.00634269183501601, z calibration: 0.0079664196819067
x calibration: 0.00493801105767488, y calibration: 0.00633269548416138, z calibration: 0.00795356091111898
x calibration: 0.00493259262293577, y calibration: 0.00632623815909028, z calibration: 0.00794834736734629
x calibration: 0.0049095437861979, y calibration: 0.00631817430257797, z calibration: 0.00795425474643707
x calibration: 0.00488777924329042, y calibration: 0.00630558747798204, z calibration: 0.00795378535985947
x calibration: 0.00485098036006093, y calibration: 0.00630199210718274, z calibration: 0.00795149616897106
x calibration: 0.00481500057503581, y calibration: 0.00630314368754625, z calibration: 0.00794790871441364
x calibration: 0.00478455051779747, y calibration: 0.00630286755040288, z calibration: 0.00794953014701605
x calibration: 0.00475627090781927, y calibration: 0.0062948064878583, z calibration: 0.00796005968004465
x calibration: 0.00475148623809218, y calibration: 0.00628249486908317, z calibration: 0.00796203594654798
x calibration: 0.00475202733650804, y calibration: 0.00626765470951796, z calibration: 0.00796053279191256
x calibration: 0.00475475378334522, y calibration: 0.00624151760712266, z calibration: 0.00795580353587866
x calibration: 0.0047600707039237, y calibration: 0.00621237466111779, z calibration: 0.00795212015509605
x calibration: 0.00477143423631787, y calibration: 0.00618435116484761, z calibration: 0.00794661324471235
x calibration: 0.00925887934863567, y calibration: 0.00378792593255639, z calibration: 0.0109932441264391
x calibration: 0.00343401869758964, y calibration: 0.0083670187741518, z calibration: 0.00779146794229746
x calibration: 0.00430936738848686, y calibration: 0.00485459621995688, z calibration: 0.00747856963425875
x calibration: 0.00488213170319796, y calibration: 0.00716135278344154, z calibration: 0.0081384377554059
x calibration: 0.00522453291341662, y calibration: 0.00618356699123979, z calibration: 0.00916578434407711
x calibration: 0.00569071201607585, y calibration: 0.00582002848386764, z calibration: 0.00470791384577751
x calibration: 0.00725889205932617, y calibration: 0.00965151749551296, z calibration: 0.00728308083489537
x calibration: 0.00192755099851638, y calibration: 0.00810276716947556, z calibration: 0.00805364362895489
x calibration: 0.0062570022419095, y calibration: 0.00548128690570593, z calibration: 0.0101005584001541
x calibration: 0.00260010547935963, y calibration: 0.0106676295399666, z calibration: 0.00998408626765013
x calibration: 0.00630650017410517, y calibration: 0.00523859402164817, z calibration: 0.0115570537745953
x calibration: 0.00335405208170414, y calibration: 0.00485583487898111, z calibration: 0.00799626763910055
x calibration: 0.00257134344428778, y calibration: 0.00764080509543419, z calibration: 0.00595063995569944
x calibration: 0.00610477430745959, y calibration: 0.00450906250625849, z calibration: 0.00714696990326047
x calibration: 0.000223539303988218, y calibration: 0.00755927385762334, z calibration: 0.00885472912341356
x calibration: 0.00713160214945674, y calibration: 0.0049771536141634, z calibration: 0.00930741522461176
x calibration: 0.0041737905703485, y calibration: 0.00803334265947342, z calibration: 0.0116442330181599
x calibration: 0.00373076251707971, y calibration: 0.00550419557839632, z calibration: 0.00749000906944275
x calibration: 0.001116395695135, y calibration: 0.00473886821419001, z calibration: 0.00517977448180318
x calibration: 0.00664644176140428, y calibration: 0.00681180600076914, z calibration: 0.00462973350659013
x calibration: 0.00232951925136149, y calibration: 0.0105777643620968, z calibration: 0.00869620498269796
x calibration: 0.0068008373491466, y calibration: 0.00514824548736215, z calibration: 0.00837568286806345
x calibration: 0.00566692277789116, y calibration: 0.00465014204382896, z calibration: 0.0108988638967276
x calibration: 0.00464317481964827, y calibration: 0.00626112567260861, z calibration: 0.00723634520545602
x calibration: 0.00477396976202726, y calibration: 0.00561561714857817, z calibration: 0.00469841761514544
x calibration: 0.00446886336430907, y calibration: 0.0106430258601904, z calibration: 0.00776275573298335
x calibration: 0.00475566275417805, y calibration: 0.007027683313936, z calibration: 0.00714178569614887
x calibration: 0.00459375744685531, y calibration: 0.00648057274520397, z calibration: 0.00653989054262638
x calibration: 0.00467719743028283, y calibration: 0.0104903429746628, z calibration: 0.00816262327134609
x calibration: 0.0055492939427495, y calibration: 0.00546261388808489, z calibration: 0.00974389910697937
x calibration: 0.00498052593320608, y calibration: 0.00445620948448777, z calibration: 0.00611923402175307
x calibration: 0.00280911102890968, y calibration: 0.00580877577885985, z calibration: 0.00951209478080273
x calibration: 0.0015577794983983, y calibration: 0.00743031455203891, z calibration: 0.011336300522089
x calibration: 0.00406131474301219, y calibration: 0.0057795001193881, z calibration: 0.00932502932846546
x calibration: 0.00424375338479876, y calibration: 0.00406062975525856, z calibration: 0.00885851867496967
x calibration: 0.00389872724190354, y calibration: 0.00578090595081449, z calibration: 0.00767809757962823
x calibration: 0.00577313359826803, y calibration: 0.00503279687836766, z calibration: 0.00446406472474337
x calibration: 0.00580313336104155, y calibration: 0.00593853089958429, z calibration: 0.0101716136559844
x calibration: 0.00553391082212329, y calibration: 0.00494247954338789, z calibration: 0.00386250205338001
x calibration: 0.00196156511083245, y calibration: 0.00713179539889097, z calibration: 0.012543972581625
x calibration: 0.00522266887128353, y calibration: 0.00677092606201768, z calibration: 0.010835662484169
x calibration: 0.00513205910101533, y calibration: 0.00770410150289536, z calibration: 0.00467845192179084
x calibration: 0.00318072852678597, y calibration: 0.00743277184665203, z calibration: 0.00660724192857742
x calibration: 0.0057988460175693, y calibration: 0.00312329456210136, z calibration: 0.00868711341172457
x calibration: 0.00370840914547443, y calibration: 0.00531535176560283, z calibration: 0.00873998086899519
x calibration: 0.00345158856362104, y calibration: 0.00973811000585556, z calibration: 0.00786084309220314
x calibration: 0.00602558348327875, y calibration: 0.00424114149063826, z calibration: 0.00794068910181522
x calibration: 0.00391798792406917, y calibration: 0.00540243741124868, z calibration: 0.00894028693437576
x calibration: 0.00276416167616844, y calibration: 0.00491567188873887, z calibration: 0.00610293261706829
x calibration: 0.0065062865614891, y calibration: 0.00898964982479811, z calibration: 0.00732513703405857
x calibration: 0.00574448704719544, y calibration: 0.0127816284075379, z calibration: 0.0128776747733355
