x calibration: 0.00363903678953648, y calibration: 0.00385366613045335, z calibration: 0.00895607471466064
x calibration: 0.00194560270756483, y calibration: 0.00390471029095352, z calibration: 0.00453323638066649
x calibration: 0.00438042590394616, y calibration: 0.0102012772113085, z calibration: 0.00870046578347683
x calibration: 0.00568854343146086, y calibration: 0.00334364315494895, z calibration: 0.00591956730931997
x calibration: 0.00606273114681244, y calibration: 0.00580605864524841, z calibration: 0.00549426022917032
x calibration: 0.00528992898762226, y calibration: 0.00654319301247597, z calibration: 0.006800452247262
x calibration: 0.00491035636514425, y calibration: 0.006191186606884, z calibration: 0.00856322608888149
x calibration: 0.00768640963360667, y calibration: 0.00480116996914148, z calibration: 0.00530887674540281
x calibration: 0.00574654061347246, y calibration: 0.00604439433664084, z calibration: 0.00878129992634058
x calibration: 0.0056044259108603, y calibration: 0.00868727639317512, z calibration: 0.00936427433043718
x calibration: 0.00517316488549113, y calibration: 0.00379455694928765, z calibration: 0.00836064014583826
x calibration: 0.00318464636802673, y calibration: 0.00566193088889122, z calibration: 0.00600484991446137
x calibration: 0.00487916404381394, y calibration: 0.00604283111169934, z calibration: 0.00783353112637997
x calibration: 0.00488821091130376, y calibration: 0.00606208294630051, z calibration: 0.0078364284709096
x calibration: 0.00488547189161181, y calibration: 0.00607641413807869, z calibration: 0.00782541930675507
x calibration: 0.00489170663058758, y calibration: 0.00608856463804841, z calibration: 0.00781387090682983
x calibration: 0.00489787384867668, y calibration: 0.00610537920147181, z calibration: 0.00781248835846782
x calibration: 0.00490980735048652, y calibration: 0.00612528575584292, z calibration: 0.00780723569914699
x calibration: 0.00491317361593246, y calibration: 0.00614563282579184, z calibration: 0.00779460044577718
x calibration: 0.00491849379613996, y calibration: 0.00615987414494157, z calibration: 0.00777596328407526
x calibration: 0.00492616184055805, y calibration: 0.0061664548702538, z calibration: 0.00776863377541304
x calibration: 0.00493521708995104, y calibration: 0.00616632541641593, z calibration: 0.00776834972202778
x calibration: 0.00493199145421386, y calibration: 0.00616532796993852, z calibration: 0.0077739953994751
x calibration: 0.00492219859734178, y calibration: 0.00615843618288636, z calibration: 0.00778052024543285
x calibration: 0.00493495538830757, y calibration: 0.00615293812006712, z calibration: 0.00778928492218256
x calibration: 0.00492650689557195, y calibration: 0.00614995183423162, z calibration: 0.00780247338116169
x calibration: 0.00492732506245375, y calibration: 0.00616287346929312, z calibration: 0.00782129634171724
x calibration: 0.00492508243769407, y calibration: 0.0061786905862391, z calibration: 0.0078260088339448
x calibration: 0.00492635415866971, y calibration: 0.00618854211643338, z calibration: 0.00782661326229572
x calibration: 0.00490867393091321, y calibration: 0.00552110373973846, z calibration: 0.00615190528333187
x calibration: 0.00197044550441206, y calibration: 0.0125167910009623, z calibration: 0.00713434349745512
x calibration: 0.00537196081131697, y calibration: 0.00361691229045391, z calibration: 0.00621732976287603
x calibration: 0.00324515113607049, y calibration: 0.00662076519802213, z calibration: 0.0074039027094841
x calibration: 0.00398627994582057, y calibration: 0.00611061602830887, z calibration: 0.00870702415704727
x calibration: 0.00673363730311394, y calibration: 0.00269539374858141, z calibration: 0.00735561223700643
x calibration: 0.00461937999352813, y calibration: 0.00663554994389415, z calibration: 0.00955174677073956
x calibration: 0.00435820501297712, y calibration: 0.00829565431922674, z calibration: 0.00565357133746147
x calibration: 0.00253137247636914, y calibration: 0.00442239036783576, z calibration: 0.00757433846592903
x calibration: 0.00507168611511588, y calibration: 0.00770298391580582, z calibration: 0.0075947092846036
x calibration: 0.00135528459213674, y calibration: 0.00624496443197131, z calibration: 0.00666611408814788
x calibration: 0.00611384818330407, y calibration: 0.00945637933909893, z calibration: 0.00820069201290608
x calibration: 0.00288881501182914, y calibration: 0.00880045723170042, z calibration: 0.00923632085323334
x calibration: 0.00715429708361626, y calibration: 0.00524464808404446, z calibration: 0.00974508561193943
x calibration: 0.00696310074999928, y calibration: 0.0100341914221644, z calibration: 0.00715269008651376
x calibration: 0.00150919752195477, y calibration: 0.00753426225855946, z calibration: 0.00520325871184468
x calibration: 0.00600315583869815, y calibration: 0.00531560787931085, z calibration: 0.00875800848007202
x calibration: 0.00268462160602212, y calibration: 0.00930912047624588, z calibration: 0.00988258048892021
x calibration: 0.00604080408811569, y calibration: 0.00245381332933903, z calibration: 0.00892619602382183
x calibration: 0.00130893941968679, y calibration: 0.00520448200404644, z calibration: 0.00972979888319969
x calibration: 0.00783035717904568, y calibration: 0.00693292403593659, z calibration: 0.00401650695130229
x calibration: 0.00673943292349577, y calibration: 0.00682435045018792, z calibration: 0.00753649603575468
x calibration: 0.00786151364445686, y calibration: 0.00620006583631039, z calibration: 0.0118938647210598
x calibration: 0.00654527265578508, y calibration: 0.00837453082203865, z calibration: 0.00589177897199988
x calibration: 0.00659910682588816, y calibration: 0.00652269320562482, z calibration: 0.00867879576981068
x calibration: 0.00663916207849979, y calibration: 0.00737966923043132, z calibration: 0.00658928230404854
x calibration: 0.00450073322281241, y calibration: 0.00633370550349355, z calibration: 0.00687310378998518
x calibration: 0.00551669532433152, y calibration: 0.00916371122002602, z calibration: 0.00472402246668935
x calibration: 0.00541683938354254, y calibration: 0.00631287042051554, z calibration: 0.0132295582443476
x calibration: 0.00652667041867971, y calibration: 0.00566837983205914, z calibration: 0.00963301584124565
x calibration: 0.000189095735549927, y calibration: 0.00807555578649044, z calibration: 0.0102013926953077
x calibration: 0.00511942943558097, y calibration: 0.00332602532580495, z calibration: 0.00671101361513138
x calibration: 0.0016351998783648, y calibration: 0.00738065037876368, z calibration: 0.00763311050832272
x calibration: 0.00507627846673131, y calibration: 0.00905990321189165, z calibration: 0.00870697014033794
x calibration: 0.00694634672254324, y calibration: 0.00401825224980712, z calibration: 0.00491782929748297
x calibration: 0.0028837863355875, y calibration: 0.00655644293874502, z calibration: 0.00889846310019493
x calibration: 0.00716652721166611, y calibration: 0.00460475590080023, z calibration: 0.00539166200906038
x calibration: 0.00294281519018114, y calibration: 0.00536282919347286, z calibration: 0.00582726253196597
x calibration: 0.00464673945680261, y calibration: 0.00354120228439569, z calibration: 0.00622531492263079
x calibration: 0.00169513595756143, y calibration: 0.00686338264495134, z calibration: 0.00992581993341446
x calibration: 0.00493447156623006, y calibration: 0.0131487129256129, z calibration: 0.00708070676773787
x calibration: 0.00505828065797687, y calibration: 0.00567134656012058, z calibration: 0.00439831055700779
x calibration: 0.00400782935321331, y calibration: 0.00679005635902286, z calibration: 0.00618300540372729
x calibration: 0.00737350014969706, y calibration: 0.00698571093380451, z calibration: 0.0110119031742215
x calibration: 0.00493776192888618, y calibration: 0.0102772703394294, z calibration: 0.00634921062737703
x calibration: 0.00470960373058915, y calibration: 0.00512855593115091, z calibration: 0.00575000001117587
x calibration: 0.006572634447366, y calibration: 0.00455529056489468, z calibration: 0.00494250794872642
x calibration: 0.0042018904350698, y calibration: 0.00572832208126783, z calibration: 0.00742150004953146
x calibration: 0.00232713716104627, y calibration: 0.00532392365857959, z calibration: 0.0070174322463572
x calibration: 0.00284613110125065, y calibration: 0.00571365328505635, z calibration: 0.00598837388679385
x calibration: 0.00709038507193327, y calibration: 0.00652023497968912, z calibration: 0.00754137057811022
x calibration: 0.00394736649468541, y calibration: 0.00662722624838352, z calibration: 0.0103957457467914
x calibration: 0.00652872677892446, y calibration: 0.0051747178658843, z calibration: 0.0103416917845607
x calibration: 0.00831149239093065, y calibration: 0.010918227955699, z calibration: 0.00402218801900744
x calibration: 0.00800296571105719, y calibration: 0.00510669220238924, z calibration: 0.00788298062980175
x calibration: 0.00647659413516521, y calibration: 0.00088508625049144, z calibration: 0.00766547117382288
x calibration: 0.0056318761780858, y calibration: 0.00841941777616739, z calibration: 0.00408786069601774
x calibration: 0.00305524491705, y calibration: 0.006345568690449, z calibration: 0.0100390743464231
x calibration: 0.00184315349906683, y calibration: 0.00661483407020569, z calibration: 0.00620138645172119
x calibration: 0.00569725455716252, y calibration: 0.00749671971425414, z calibration: 0.00813289545476437
x calibration: 0.00668341526761651, y calibration: 0.00671407300978899, z calibration: 0.00700250267982483
x calibration: 0.00484919548034668, y calibration: 0.0100780166685581, z calibration: 0.00747506320476532
x calibration: 0.00488221691921353, y calibration: 0.00794179737567902, z calibration: 0.00995487067848444
x calibration: 0.00565366121008992, y calibration: 0.00369619531556964, z calibration: 0.0091461418196559
x calibration: 0.00450045662000775, y calibration: 0.00657084910199046, z calibration: 0.00672136107459664
x calibration: 0.00301380758173764, y calibration: 0.0042797327041626, z calibration: 0.00810573995113373
x calibration: 0.00860575400292873, y calibration: 0.00676662754267454, z calibration: 0.00726955570280552
x calibration: 0.00678996695205569, y calibration: 0.00506944907829166, z calibration: 0.00652278121560812
x calibration: 0.00634703924879432, y calibration: 0.00426978478208184, z calibration: 0.0064096231944859
x calibration: 0.00524463457986712, y calibration: 0.00404689600691199, z calibration: 0.00826745573431253
x calibration: 0.00521031394600868, y calibration: 0.0100821983069181, z calibration: 0.00827362015843391
x calibration: 0.00644068978726864, y calibration: 0.00788277946412563, z calibration: 0.00786425080150366
x calibration: 0.00428541610017419, y calibration: 0.0103108817711473, z calibration: 0.00811097212135792
x calibration: 0.00483027705922723, y calibration: 0.00649577472358942, z calibration: 0.00772854685783386
x calibration: 0.00481382384896278, y calibration: 0.00647596595808864, z calibration: 0.00774114113301039
x calibration: 0.00480265589430928, y calibration: 0.00645599141716957, z calibration: 0.00774998404085636
x calibration: 0.00479447469115257, y calibration: 0.00644584652036428, z calibration: 0.00774693768471479
x calibration: 0.00479120574891567, y calibration: 0.00644316896796226, z calibration: 0.007741738576442
x calibration: 0.00478086527436972, y calibration: 0.00644063344225287, z calibration: 0.00773586332798004
x calibration: 0.00476487679407, y calibration: 0.00644408212974668, z calibration: 0.0077347862534225
x calibration: 0.0047389860264957, y calibration: 0.00644007371738553, z calibration: 0.00774053297936916
x calibration: 0.00471801590174437, y calibration: 0.00642650062218308, z calibration: 0.00775237707421184
x calibration: 0.00470059597864747, y calibration: 0.0064152660779655, z calibration: 0.00777091598138213
x calibration: 0.00467861024662852, y calibration: 0.00640029599890113, z calibration: 0.00780160492286086
x calibration: 0.00466756103560328, y calibration: 0.00638777669519186, z calibration: 0.00782404467463493
x calibration: 0.00466010021045804, y calibration: 0.00637449417263269, z calibration: 0.00783685781061649
x calibration: 0.00466988608241081, y calibration: 0.00636389432474971, z calibration: 0.00784160476177931
x calibration: 0.00468137068673968, y calibration: 0.00635826215147972, z calibration: 0.00784068088978529
x calibration: 0.00471166521310806, y calibration: 0.00634829234331846, z calibration: 0.00783676654100418
x calibration: 0.00474295811727643, y calibration: 0.00633236300200224, z calibration: 0.0078350892290473
x calibration: 0.00478110881522298, y calibration: 0.00631927233189344, z calibration: 0.00782924983650446
x calibration: 0.004213263746351, y calibration: 0.00315578607842326, z calibration: 0.0112082315608859
x calibration: 0.00728180771693587, y calibration: 0.00621688365936279, z calibration: 0.00851875729858875
x calibration: 0.00485023949295282, y calibration: 0.00712509360164404, z calibration: 0.00391339557245374
x calibration: 0.00274885585531592, y calibration: 0.00307892123237252, z calibration: 0.010868126526475
