x calibration: 0.00818110536783934, y calibration: 0.00587809132412076, z calibration: 0.00853716116398573
x calibration: 0.00495041999965906, y calibration: 0.0083532277494669, z calibration: 0.00773202162235975
x calibration: 0.00858947169035673, y calibration: 0.00585493724793196, z calibration: 0.0104186180979013
x calibration: 0.00503502460196614, y calibration: 0.00531661603599787, z calibration: 0.00667026592418551
x calibration: 0.00579541409388185, y calibration: 0.00337771070189774, z calibration: 0.00881072133779526
x calibration: 0.00426304247230291, y calibration: 0.00704721687361598, z calibration: 0.00994325429201126
x calibration: 0.00561665138229728, y calibration: 0.00582929374650121, z calibration: 0.00696480041369796
x calibration: 0.00533785158768296, y calibration: 0.00750497495755553, z calibration: 0.00820379611104727
x calibration: 0.00562192499637604, y calibration: 0.00670104520395398, z calibration: 0.00920083001255989
x calibration: 0.00668840110301971, y calibration: 0.00691687222570181, z calibration: 0.00884040165692568
x calibration: 0.00648117111995816, y calibration: 0.00667032646015286, z calibration: 0.00998523272573948
x calibration: 0.00403158087283373, y calibration: 0.00494110956788063, z calibration: 0.0101384278386831
x calibration: 0.00358966062776744, y calibration: 0.00302510475739837, z calibration: 0.00487106340005994
x calibration: 0.00854590907692909, y calibration: 0.00635589100420475, z calibration: 0.00511276628822088
x calibration: 0.00695193931460381, y calibration: 0.00510678393766284, z calibration: 0.00709791807457805
x calibration: 0.0039264690130949, y calibration: 0.00615837005898356, z calibration: 0.00545044429600239
x calibration: 0.00491587491706014, y calibration: 0.0065949116833508, z calibration: 0.0101801548153162
x calibration: 0.00300864991731942, y calibration: 0.00509088207036257, z calibration: 0.00658963993191719
x calibration: 0.00545265851542354, y calibration: 0.00726050511002541, z calibration: 0.00877055712044239
x calibration: 0.00317593989893794, y calibration: 0.00612625619396567, z calibration: 0.0103274323046207
x calibration: 0.00481953052803874, y calibration: 0.00621392391622066, z calibration: 0.0077588502317667
x calibration: 0.00483618304133415, y calibration: 0.00621132925152779, z calibration: 0.00775105319917202
x calibration: 0.00486165517941117, y calibration: 0.00621843477711082, z calibration: 0.0077501586638391
x calibration: 0.00488289585337043, y calibration: 0.00623006280511618, z calibration: 0.00775658152997494
x calibration: 0.00490492908284068, y calibration: 0.00625539431348443, z calibration: 0.00776088237762451
x calibration: 0.00491014309227467, y calibration: 0.00627664942294359, z calibration: 0.00777474511414766
x calibration: 0.00491427863016725, y calibration: 0.00629160739481449, z calibration: 0.00778421014547348
x calibration: 0.00492178881540894, y calibration: 0.00630536675453186, z calibration: 0.00779473735019565
x calibration: 0.00492032617330551, y calibration: 0.00630869157612324, z calibration: 0.00779691617935896
x calibration: 0.00492524821311235, y calibration: 0.00631393492221832, z calibration: 0.00779552012681961
x calibration: 0.00493299774825573, y calibration: 0.00631473260000348, z calibration: 0.0077946912497282
x calibration: 0.00494171725586057, y calibration: 0.00631575891748071, z calibration: 0.007795927580446
x calibration: 0.00496301427483559, y calibration: 0.00632505491375923, z calibration: 0.00781443808227778
x calibration: 0.00497945491224527, y calibration: 0.0063410084694624, z calibration: 0.00782812386751175
x calibration: 0.00498893670737743, y calibration: 0.00635732570663094, z calibration: 0.00784716475754976
x calibration: 0.00500133587047458, y calibration: 0.00636950507760048, z calibration: 0.00785498134791851
x calibration: 0.00500395242124796, y calibration: 0.00637269485741854, z calibration: 0.00786025356501341
x calibration: 0.00499966088682413, y calibration: 0.00638686632737517, z calibration: 0.00785712897777557
x calibration: 0.00787913706153631, y calibration: 0.00596820516511798, z calibration: 0.00735221803188324
x calibration: 0.00652818940579891, y calibration: 0.00350542878732085, z calibration: 0.0115982843562961
x calibration: 0.00713141495361924, y calibration: 0.00635537086054683, z calibration: 0.00857180263847113
x calibration: 0.00509698921814561, y calibration: 0.00819894764572382, z calibration: 0.00603255769237876
x calibration: 0.00480748247355223, y calibration: 0.00503307115286589, z calibration: 0.0113941598683596
x calibration: 0.00498007936403155, y calibration: 0.00630924059078097, z calibration: 0.0069219283759594
x calibration: 0.00187420612201095, y calibration: 0.010066363029182, z calibration: 0.00560095906257629
x calibration: 0.00601181341335177, y calibration: 0.00725798774510622, z calibration: 0.00622478546574712
x calibration: 0.0042719948105514, y calibration: 0.00720608606934547, z calibration: 0.00943974871188402
x calibration: 0.00505185965448618, y calibration: 0.00579778058454394, z calibration: 0.0118584800511599
x calibration: 0.00381053751334548, y calibration: 0.00664013950154185, z calibration: 0.00936880242079496
x calibration: 0.00159305310808122, y calibration: 0.00830300897359848, z calibration: 0.00667230226099491
x calibration: 0.00411576731130481, y calibration: 0.00415440928190947, z calibration: 0.00497930450364947
x calibration: 0.0044381539337337, y calibration: 0.00510427355766296, z calibration: 0.00944638811051846
x calibration: 0.00416688341647387, y calibration: 0.00514274043962359, z calibration: 0.00313748884946108
x calibration: 0.005356271751225, y calibration: 0.010596351698041, z calibration: 0.00861261785030365
x calibration: 0.00605958560481668, y calibration: 0.0063857096247375, z calibration: 0.00805799663066864
x calibration: 0.00659376243129373, y calibration: 0.00620709825307131, z calibration: 0.00273684272542596
x calibration: 0.00441724015399814, y calibration: 0.00453586969524622, z calibration: 0.00657962588593364
x calibration: 0.0048294560983777, y calibration: 0.00803855061531067, z calibration: 0.00635954039171338
x calibration: 0.00370233971625566, y calibration: 0.00786964595317841, z calibration: 0.0061023747548461
x calibration: 0.00654210057109594, y calibration: 0.00562879862263799, z calibration: 0.00656318571418524
x calibration: 0.00402737967669964, y calibration: 0.00514224683865905, z calibration: 0.00682397931814194
x calibration: 0.00669626565650106, y calibration: 0.00705668888986111, z calibration: 0.00972345191985369
x calibration: 0.0000733556225895882, y calibration: 0.00644121784716845, z calibration: 0.00604056008160114
x calibration: 0.00529283424839377, y calibration: 0.00307273725047708, z calibration: 0.0087681682780385
x calibration: 0.004619259852916, y calibration: 0.00856222212314606, z calibration: 0.00666713062673807
x calibration: 0.0022428825031966, y calibration: 0.0110663995146751, z calibration: 0.00994349829852581
x calibration: 0.00285912025719881, y calibration: 0.00585061125457287, z calibration: 0.00413345219567418
x calibration: 0.00534516805782914, y calibration: 0.00546950893476605, z calibration: 0.00784920714795589
x calibration: 0.00618873909115791, y calibration: 0.00415020948275924, z calibration: 0.00530130555853248
x calibration: 0.00293397158384323, y calibration: 0.00483943801373243, z calibration: 0.00536552350968122
x calibration: 0.00635604653507471, y calibration: 0.00620291195809841, z calibration: 0.00826564058661461
x calibration: 0.00314903305843472, y calibration: 0.00938849151134491, z calibration: 0.010453924536705
x calibration: 0.00600769650191069, y calibration: 0.00895038153976202, z calibration: 0.00528136221691966
x calibration: 0.00209915009327233, y calibration: 0.0065076039172709, z calibration: 0.00644761975854635
x calibration: 0.00543261598795652, y calibration: 0.00473514897748828, z calibration: 0.00755658466368914
x calibration: 0.00322805950418115, y calibration: 0.00620010681450367, z calibration: 0.00889880023896694
x calibration: 0.0076371063478291, y calibration: 0.00653675431385636, z calibration: 0.00460077123716474
x calibration: 0.00441096210852265, y calibration: 0.00598867004737258, z calibration: 0.00579616008326411
x calibration: 0.00978142768144608, y calibration: 0.00579091720283032, z calibration: 0.00630986550822854
x calibration: 0.00460769701749086, y calibration: 0.00328956125304103, z calibration: 0.00829630345106125
x calibration: 0.0078318677842617, y calibration: 0.00651430571451783, z calibration: 0.00965249817818403
x calibration: 0.00730262184515595, y calibration: 0.00698549393564463, z calibration: 0.00845432840287685
x calibration: 0.00608813529834151, y calibration: 0.00714797247201204, z calibration: 0.00712083885446191
x calibration: 0.00536729767918587, y calibration: 0.00480620795860887, z calibration: 0.00952905975282192
x calibration: 0.00286738527938724, y calibration: 0.00211827317252755, z calibration: 0.0102169318124652
x calibration: 0.00459203310310841, y calibration: 0.0085690189152956, z calibration: 0.00787838269025087
x calibration: 0.00447511905804276, y calibration: 0.0049059959128499, z calibration: 0.00488593289628625
x calibration: 0.00462876725941896, y calibration: 0.00803179293870926, z calibration: 0.00816021766513586
x calibration: 0.00476005813106894, y calibration: 0.00585300615057349, z calibration: 0.00930399913340807
x calibration: 0.0000802453141659498, y calibration: 0.0069346553646028, z calibration: 0.00706646218895912
x calibration: 0.00541839050129056, y calibration: 0.00650796433910728, z calibration: 0.00509907770901918
x calibration: 0.00387777062132955, y calibration: 0.00960882194340229, z calibration: 0.00938055571168661
x calibration: 0.00504478020593524, y calibration: 0.00466435961425304, z calibration: 0.00957356579601765
x calibration: 0.00417235353961587, y calibration: 0.00929855369031429, z calibration: 0.0050628581084311
x calibration: 0.0056144967675209, y calibration: 0.00716033391654491, z calibration: 0.00636613927781582
x calibration: 0.00574143603444099, y calibration: 0.00962860323488712, z calibration: 0.0108452215790749
x calibration: 0.00235371477901936, y calibration: 0.00658123241737485, z calibration: 0.00808083824813366
x calibration: 0.00626123184338212, y calibration: 0.00967545062303543, z calibration: 0.00387733010575175
x calibration: 0.0046640052460134, y calibration: 0.00829270668327808, z calibration: 0.00922417361289263
x calibration: 0.00409709941595793, y calibration: 0.00957531109452248, z calibration: 0.0067442967556417
x calibration: 0.00448369421064854, y calibration: 0.00479248072952032, z calibration: 0.00389506388455629
x calibration: 0.00748494174331427, y calibration: 0.0023174537345767, z calibration: 0.00981872528791428
x calibration: 0.00594485364854336, y calibration: 0.00479370169341564, z calibration: 0.00881451182067394
x calibration: 0.00184345594607294, y calibration: 0.00359406019560993, z calibration: 0.00864664558321238
x calibration: 0.00586514361202717, y calibration: 0.00414480920881033, z calibration: 0.0119159035384655
x calibration: 0.00360613595694304, y calibration: 0.00700245797634125, z calibration: 0.0107585918158293
x calibration: 0.0055953967384994, y calibration: 0.00287845125421882, z calibration: 0.0082800118252635
x calibration: 0.0055018300190568, y calibration: 0.00741318566724658, z calibration: 0.00553875975310802
x calibration: 0.00720671843737364, y calibration: 0.00558504881337285, z calibration: 0.00759216398000717
x calibration: 0.00669774832203984, y calibration: 0.00669338461011648, z calibration: 0.00877192616462708
x calibration: 0.00494426675140858, y calibration: 0.00632602768018842, z calibration: 0.00782353151589632
x calibration: 0.00494185369461775, y calibration: 0.00632626656442881, z calibration: 0.00782263930886984
x calibration: 0.00493799056857824, y calibration: 0.00634587602689862, z calibration: 0.00781420432031155
x calibration: 0.0049207522533834, y calibration: 0.00636196183040738, z calibration: 0.00780962873250246
x calibration: 0.00490980548784137, y calibration: 0.00638796575367451, z calibration: 0.00780620938166976
x calibration: 0.00490614539012313, y calibration: 0.00641513941809535, z calibration: 0.00780491717159748
x calibration: 0.00489570759236813, y calibration: 0.00644287606701255, z calibration: 0.00780398165807128
x calibration: 0.00488018011674285, y calibration: 0.0064699868671596, z calibration: 0.00780895724892616
x calibration: 0.00487412419170141, y calibration: 0.00648332433775067, z calibration: 0.00781360641121864
x calibration: 0.00488130142912269, y calibration: 0.00649535655975342, z calibration: 0.00781686790287495
x calibration: 0.0048856302164495, y calibration: 0.00650191679596901, z calibration: 0.00781764928251505
x calibration: 0.00489527732133865, y calibration: 0.00650155451148748, z calibration: 0.0078154169023037
x calibration: 0.00490644108504057, y calibration: 0.00648983009159565, z calibration: 0.00781639944761992
x calibration: 0.00492014503106475, y calibration: 0.00647736573591828, z calibration: 0.00781919434666634
x calibration: 0.00493004126474261, y calibration: 0.00646796403452754, z calibration: 0.00781884882599115
x calibration: 0.00493806973099709, y calibration: 0.00645019160583615, z calibration: 0.00780775165185332
x calibration: 0.00495124747976661, y calibration: 0.00643332675099373, z calibration: 0.00780277326703072
x calibration: 0.00495959771797061, y calibration: 0.00642211735248566, z calibration: 0.00779621675610542
x calibration: 0.00496385199949145, y calibration: 0.00641841301694512, z calibration: 0.00778646161779761
x calibration: 0.00220374180935323, y calibration: 0.00978406891226768, z calibration: 0.01224928162992
x calibration: 0.000847079558297992, y calibration: 0.0064854440279305, z calibration: 0.00568650383502245
x calibration: 0.00333513226360083, y calibration: 0.00908238161355257, z calibration: 0.00841022655367851
x calibration: 0.00583246443420649, y calibration: 0.00332337105646729, z calibration: 0.00698047457262874
x calibration: 0.00506338384002447, y calibration: 0.0124920289963484, z calibration: 0.00662336451932788
x calibration: 0.00471777189522982, y calibration: 0.00673200422897935, z calibration: 0.00767960399389267
x calibration: 0.00568362744525075, y calibration: 0.00234392378479242, z calibration: 0.00802865903824568
x calibration: 0.00385162234306335, y calibration: 0.0029167914763093, z calibration: 0.0067368564195931
x calibration: 0.001874222420156, y calibration: 0.00401701685041189, z calibration: 0.00862053129822016
x calibration: 0.00490960665047169, y calibration: 0.00292615871876478, z calibration: 0.0121493879705668
x calibration: 0.00327000510878861, y calibration: 0.0054733082652092, z calibration: 0.00956010725349188
x calibration: 0.00418791687116027, y calibration: 0.00814762711524963, z calibration: 0.00788852944970131
x calibration: 0.0024981836322695, y calibration: 0.0105920806527138, z calibration: 0.00466717081144452
x calibration: 0.00662611750885844, y calibration: 0.00539435120299458, z calibration: 0.00536732142791152
x calibration: 0.00412221951410174, y calibration: 0.00703985709697008, z calibration: 0.00669023813679814
x calibration: 0.00666775368154049, y calibration: 0.00540868006646633, z calibration: 0.00925183854997158
